Volume,VIX_Close,Historical_Volatility,Alpha,Beta,date,Positive,Negative,Neutral,Financial_Sector_Close
37928000,21.90999984741211,18.97751978013168,-0.0021330094101372,0.8837656735683144,2021-01-22,8,0,0,30.34000015258789
68321500,23.190000534057617,19.126022233911183,-0.0028674680711255,0.8720007604701187,2021-01-25,15,0,1,30.1200008392334
55504600,23.020000457763672,19.335341580173697,-0.0028876624606771,0.8677247814362785,2021-01-26,14,0,0,29.8799991607666
84059200,37.209999084472656,21.12984053218913,-0.0009062415126745,0.9489642372916682,2021-01-27,14,1,2,29.0
62985900,30.209999084472656,21.38667781408418,-0.0004097437026266,0.9629728572781904,2021-01-28,17,0,0,29.540000915527344
78260700,33.09000015258789,21.80728742848304,-4.580797501975269e-05,0.97951587272033,2021-01-29,5,0,0,28.950000762939453
41947400,30.239999771118164,22.10379399961744,-0.0003350590453723,0.9674043540532684,2021-02-01,11,0,0,29.32999992370605
54263000,25.559999465942383,23.083334867651143,0.0011664555596041,1.006890331929356,2021-02-02,11,1,0,30.040000915527344
46195200,22.90999984741211,22.896387592898726,0.0014913666804707,1.039005864748802,2021-02-03,12,1,0,30.209999084472656
63061800,21.770000457763672,23.390147618302688,0.0026833044395074,1.0627037674518125,2021-02-04,26,0,1,30.8799991607666
38461900,20.8700008392334,23.11318662488544,0.0020597063574932,1.064877511311147,2021-02-05,8,0,0,30.88999938964844
48756300,21.239999771118164,22.95450975075284,0.0025674610840589,1.0757147624369767,2021-02-08,8,0,0,31.290000915527344
33572000,21.6299991607666,22.96162529946476,0.0030787918238014,1.0885857182780057,2021-02-09,18,1,0,31.299999237060547
38899600,21.989999771118164,22.963617512221283,0.0030711314095816,1.086213599912608,2021-02-10,27,2,0,31.299999237060547
31909500,21.25,22.9583015921134,0.0028036189941695,1.086611145281973,2021-02-11,20,1,2,31.200000762939453
38271800,19.96999931335449,23.062050871513986,0.002717487500965,1.0832763755096757,2021-02-12,12,0,0,31.520000457763672
71330600,21.459999084472656,23.27217123611824,0.0030910977886256,1.0765241367965148,2021-02-16,18,1,0,32.060001373291016
60460900,21.5,22.74784493615356,0.0035139046784316,1.082122956982484,2021-02-17,21,0,1,32.220001220703125
45188200,22.489999771118164,22.904722933081104,0.0008144747649281,1.0248231361397495,2021-02-18,33,1,0,32.029998779296875
54361800,22.049999237060547,19.706422203214963,0.0010488469081792,1.0137481864639684,2021-02-19,8,0,1,32.40999984741211
65930200,23.450000762939453,19.48372593558802,0.0007621273190228,0.9694389134233912,2021-02-22,10,1,0,32.709999084472656
94331400,23.11000061035156,19.50650434578385,0.001266606665945,0.9968109974814706,2021-02-23,14,1,1,32.90999984741211
66000600,21.34000015258789,20.13194961180487,0.0019838907602526,1.0292891998672646,2021-02-24,19,0,0,33.54999923706055
92189400,28.88999938964844,20.881184538732427,0.0012019236068595,0.98402005766524,2021-02-25,25,1,0,32.939998626708984
103105700,27.950000762939453,21.743263788376787,0.0013069515440987,1.0195258517156829,2021-02-26,5,0,1,32.310001373291016
67590700,23.350000381469727,23.379924361566843,0.0022461286136983,1.0354760003365278,2021-03-01,14,0,1,33.31999969482422
49987000,24.100000381469727,22.77659328827328,0.0027776152113275,1.0422670894079835,2021-03-02,13,0,0,33.20000076293945
72541700,26.670000076293945,22.831366714409807,0.0044274057755915,1.05271499942412,2021-03-03,16,1,2,33.459999084472656
101311800,28.56999969482422,23.1104089196836,0.0050357745280273,1.0578681285982172,2021-03-04,15,0,1,33.08000183105469
109299800,24.65999984741211,23.253107982002145,0.0043466072241471,1.0269935839172404,2021-03-05,4,1,0,33.709999084472656
90538200,25.46999931335449,23.187817625421143,0.005238385825654,1.0224198323271996,2021-03-08,10,1,1,34.13999938964844
117224600,24.030000686645508,23.27131101101505,0.0022310987399185,0.924985287430696,2021-03-09,8,2,0,33.83000183105469
73269300,22.559999465942383,23.45516555342536,0.0014907567131895,0.8639397232913122,2021-03-10,9,1,1,34.52000045776367
50904800,21.90999984741211,21.17880438223624,-0.0005694201352781,0.8091079853944942,2021-03-11,11,0,1,34.41999816894531
68126000,20.690000534057617,20.87887906509311,-0.0014984252277449,0.7481700002307775,2021-03-12,4,0,0,34.77000045776367
57836400,20.030000686645508,19.729272701223245,-0.0020593859617583,0.7414549654383255,2021-03-15,4,0,0,34.56999969482422
67373600,19.790000915527344,20.16309353729937,-0.0035516088518599,0.7123709821693526,2021-03-16,10,0,0,34.209999084472656
64051100,19.229999542236328,19.37085494489387,-0.0035441858758809,0.7130719473924164,2021-03-17,2,1,0,34.439998626708984
96690500,21.57999992370605,19.3691589196074,-0.0059888192791354,0.6121694417558611,2021-03-18,8,0,2,34.619998931884766
98510500,20.950000762939453,19.191503333236263,-0.0060124337067622,0.6238871259450642,2021-03-19,4,0,1,34.220001220703125
68170600,18.8799991607666,19.75646916253513,-0.0083839846152771,0.563964361368126,2021-03-22,7,0,0,33.630001068115234
70441900,20.299999237060547,20.12454342245908,-0.0079745747586521,0.5949026549662563,2021-03-23,10,0,0,33.15999984741211
63357100,21.200000762939453,20.12210631227027,-0.0079577203114168,0.5864657145038727,2021-03-24,8,0,1,33.279998779296875
60532600,19.809999465942383,20.54099695796529,-0.006755471591879,0.6097196564354458,2021-03-25,13,0,0,33.84000015258789
53779900,18.86000061035156,20.78607995237336,-0.0066578045601988,0.6162704966348537,2021-03-26,11,0,0,34.369998931884766
71777800,20.739999771118164,20.9707034052062,-0.0073319587421666,0.6248153654728164,2021-03-29,9,0,0,34.06999969482422
55011400,19.61000061035156,20.57759833270969,-0.0073659114329733,0.6181310481374644,2021-03-30,11,2,0,34.310001373291016
51138300,19.39999961853028,20.76345319746804,-0.0080714232278418,0.5987273712827973,2021-03-31,14,0,0,34.04999923706055
51690100,17.329999923706055,20.83032880885026,-0.0078636840309797,0.6184167462003202,2021-04-01,22,1,1,34.470001220703125
51790700,17.90999984741211,20.70892143694313,-0.0078363579549739,0.6419812669118798,2021-04-05,8,0,0,34.7400016784668
41336800,18.1200008392334,20.646438087828606,-0.0080079263951058,0.6445217161657257,2021-04-06,23,1,0,34.66999816894531
38660800,17.15999984741211,20.629063406134147,-0.0090695386914801,0.611658986386091,2021-04-07,23,1,4,34.84000015258789
39927400,16.950000762939453,19.975936767480544,-0.0099641810954244,0.5709195117892278,2021-04-08,36,1,1,34.849998474121094
40133700,16.690000534057617,19.16893997203703,-0.0102011646557471,0.528422920522131,2021-04-09,13,0,1,35.150001525878906
44435500,16.90999984741211,18.042720899253467,-0.0146264612421724,0.3584520605143499,2021-04-12,21,0,0,35.29999923706055
39950900,16.649999618530273,16.365382946287827,-0.015329662363308,0.3424251718593265,2021-04-13,27,0,0,34.970001220703125
44065300,16.989999771118164,16.32820904503408,-0.013943348031317,0.4117678650407311,2021-04-14,29,0,3,35.18000030517578
55483500,16.56999969482422,16.257146050515516,-0.0159517850242883,0.3180592987801395,2021-04-15,59,1,0,35.150001525878906
39115700,16.25,15.8295272093862,-0.019093173261258,0.1868377815993903,2021-04-16,10,0,1,35.400001525878906
31172300,17.290000915527344,15.101432180769494,-0.0176408824657426,0.2767562738936864,2021-04-19,24,1,0,35.29999923706055
50227700,18.68000030517578,15.855477178688943,-0.0125849760330968,0.5037553336428335,2021-04-20,34,0,1,34.63999938964844
39680000,17.5,16.018503841157962,-0.0128595060706822,0.5041010748740391,2021-04-21,35,1,2,35.119998931884766
43611200,18.709999084472656,15.386894590257628,-0.0107098796628778,0.593435666452584,2021-04-22,38,3,2,34.72999954223633
50437700,17.329999923706055,16.225555104057648,-0.0088076972413256,0.6718926458737126,2021-04-23,17,0,1,35.380001068115234
43749700,17.639999389648438,16.023738892635116,-0.0077095259457885,0.7000486955592318,2021-04-26,22,2,1,35.52000045776367
50852400,17.559999465942383,16.020463991334697,-0.0078539612454061,0.6680242099924176,2021-04-27,37,0,0,35.79999923706055
35771700,17.280000686645508,15.639039485659444,-0.0080938628389889,0.6582154969956484,2021-04-28,32,1,2,35.939998626708984
48573000,17.610000610351562,16.247872176860483,-0.0028071296062196,0.8948146032591724,2021-04-29,46,4,2,36.58000183105469
43940900,18.61000061035156,16.52333436802972,-0.0026938455455281,0.8866195201967324,2021-04-30,19,1,2,36.2599983215332
33317300,18.309999465942383,16.05464749564711,-0.0003280625132985,0.9571849070933768,2021-05-03,32,1,1,36.43999862670898
66939700,19.479999542236328,15.46565155934472,-0.0029413814379959,0.8115243434013569,2021-05-04,40,1,1,36.72999954223633
38954200,19.14999961853028,14.661215542154071,-0.0022530685862658,0.8425361867510133,2021-05-05,41,0,2,37.02999877929688
43332900,18.38999938964844,15.007660969685624,-0.002297521286339,0.8473406570644586,2021-05-06,60,1,0,37.58000183105469
64616700,16.690000534057617,14.529840951258938,-0.0026552237847631,0.835490769725263,2021-05-07,14,2,3,37.77999877929688
56341100,19.65999984741211,14.136259059613298,-0.004039802533583,0.752326999568618,2021-05-10,17,0,2,37.75
82723700,21.84000015258789,15.024852050651646,-0.0017352861369015,0.880990903226552,2021-05-11,19,0,0,37.08000183105469
97911900,27.59000015258789,15.437318834857342,-0.0027755898731675,0.8106483305168564,2021-05-12,18,0,0,36.70000076293945
66882600,23.1299991607666,15.639334546484026,-0.0021413726561155,0.8318420681374589,2021-05-13,26,0,0,37.290000915527344
44850200,18.809999465942383,15.846049747293286,-0.0005376454870401,0.887115850952046,2021-05-14,6,1,0,37.880001068115234
40376700,19.71999931335449,15.787825290829518,-0.0005114634298545,0.8807599779879062,2021-05-17,28,5,3,37.95000076293945
40299200,21.34000015258789,16.487532801925017,0.0001303699251971,0.9208377961441652,2021-05-18,26,2,5,37.41999816894531
63573900,22.18000030517578,16.661252275043946,0.000649060037546,0.9414211171930644,2021-05-19,26,6,7,37.18999862670898
59216100,20.670000076293945,16.658939816785924,-0.0011066583410638,0.8856195864519074,2021-05-20,28,6,4,37.209999084472656
44950300,20.14999961853028,16.707359198102775,-0.0009925699743469,0.8816108986571343,2021-05-21,33,8,10,37.58000183105469
29159600,18.39999961853028,16.71352885015407,-0.000893677839706,0.8739962279957244,2021-05-24,17,4,8,37.7599983215332
38755900,18.84000015258789,16.758501179676617,-0.0007750589137943,0.9038054701992088,2021-05-25,25,4,3,37.380001068115234
38601900,17.360000610351562,16.72222892340105,0.0013475848542151,0.972343550931603,2021-05-26,25,5,4,37.4900016784668
39789500,16.739999771118164,16.9091877688321,0.001617311452791,0.9738477013260148,2021-05-27,15,0,0,37.91999816894531
39265000,16.760000228881836,16.854553924911027,0.0015733370633295,0.9738068786908752,2021-05-28,26,5,11,37.9900016784668
35710700,17.899999618530273,16.81346953013652,0.0007745240796981,0.9150775938014548,2021-06-01,19,1,1,38.220001220703125
37537500,17.479999542236328,15.534774346072968,0.000256281838464,0.90126420588813,2021-06-02,28,4,4,38.27999877929688
54877500,18.040000915527344,15.217776599109987,-0.0003913247863762,0.8631364659685511,2021-06-03,15,1,2,38.369998931884766
27250900,16.420000076293945,14.61931884887232,-0.0028335799728653,0.7841533750415471,2021-06-04,33,7,6,38.470001220703125
37401800,16.420000076293945,14.162260517201256,-0.002981487966635,0.789923470961236,2021-06-07,46,5,9,38.220001220703125
47747700,17.06999969482422,14.234613731871798,-0.0032915792188316,0.7924514423509675,2021-06-08,24,4,5,38.119998931884766
40776200,17.889999389648438,14.53670693829538,-0.0033662168896568,0.8069399430346432,2021-06-09,21,1,1,37.7599983215332
53775500,16.100000381469727,15.034884685129024,-0.0064874797521101,0.7198848787268534,2021-06-10,20,3,3,37.31999969482422
40416700,15.649999618530272,14.305010664539566,-0.0065841158106678,0.7038695106262876,2021-06-11,29,4,10,37.560001373291016
50613400,16.389999389648438,14.409594854133283,-0.0074087104732736,0.6909291681551036,2021-06-14,19,1,6,37.16999816894531
51315100,17.020000457763672,14.36060551650442,-0.0064428003651061,0.7436251890157117,2021-06-15,31,0,5,37.2400016784668
84961100,18.14999961853028,14.204397622472644,-0.0068970324426116,0.7317757000173793,2021-06-16,29,1,3,37.20000076293945
97659900,17.75,16.51963783369384,-0.0090849152931691,0.6967423637227899,2021-06-17,13,1,4,36.09999847412109
180960000,20.700000762939453,17.190626465287323,-0.0071634516143245,0.7920854508975113,2021-06-18,22,1,3,35.22999954223633
89831400,17.889999389648438,18.57562635976245,-0.0027880260084887,0.9619681236671562,2021-06-21,23,3,7,35.90999984741211
42576400,16.65999984741211,18.598168748146463,-0.0037076435238955,0.9154225173725667,2021-06-22,25,1,5,35.970001220703125
48094900,16.31999969482422,17.953062814892878,0.0009231634951348,1.120997595386539,2021-06-23,21,5,3,36.040000915527344
42942800,15.970000267028809,18.11633170701524,0.0007585114429472,1.1089617596408348,2021-06-24,37,3,3,36.4900016784668
56845000,15.619999885559082,17.846457252299615,0.0012810601941708,1.1175980796239304,2021-06-25,27,2,2,36.93000030517578
70250700,15.760000228881836,17.304850502401838,0.001119140003862,1.131756023852379,2021-06-28,24,0,3,36.65999984741211
61051200,16.020000457763672,17.299522907723883,0.0005482963485502,1.107049910270291,2021-06-29,19,5,9,36.52999877929688
42414100,15.829999923706056,16.923653218562023,0.0006175228447709,1.1015150035313777,2021-06-30,28,2,5,36.68999862670898
36615600,15.479999542236328,17.005989307265438,0.0045246518595019,1.246537179297066,2021-07-01,29,0,1,36.97999954223633
27018400,15.06999969482422,17.00754916465425,0.0030886377011214,1.2167704046052927,2021-07-02,35,0,7,36.93999862670898
49225300,16.440000534057617,17.323407248075796,0.0056892787195511,1.3341052252158274,2021-07-06,36,7,4,36.36000061035156
43747100,16.200000762939453,17.253238671482503,0.0052279928893415,1.308675597811259,2021-07-07,39,3,10,36.40999984741211
75084200,19.0,17.950615839079358,0.0067674215111606,1.385938280999726,2021-07-08,36,7,10,35.68000030517578
70546500,16.18000030517578,19.906347399981623,0.0114153053933501,1.5767992006259652,2021-07-09,33,5,12,36.709999084472656
62953400,16.170000076293945,19.82588591633193,0.0120229449309711,1.5970525946922334,2021-07-12,38,2,4,37.06999969482422
44476200,17.1200008392334,20.02886101579324,0.0123921940586295,1.630040009910537,2021-07-13,35,5,8,36.66999816894531
69632700,16.329999923706055,19.93968308450944,0.0122029237852033,1.6304130594337671,2021-07-14,69,2,12,36.5
53977600,17.010000228881836,19.968043222586,0.0122905300658946,1.6336099047367254,2021-07-15,73,2,5,36.619998931884766
56160700,18.450000762939453,20.252189875603,0.0139357473501809,1.686400693050759,2021-07-16,42,2,7,36.119998931884766
89972200,22.5,21.59974126608851,0.0132992899538724,1.6552811507238494,2021-07-19,31,1,5,35.11000061035156
70635800,19.729999542236328,22.97466778401826,0.01411554799775,1.6851793101960897,2021-07-20,50,7,6,35.97999954223633
59975000,17.90999984741211,23.62037897281241,0.015059869437646,1.7106019520022244,2021-07-21,52,2,6,36.59999847412109
35292300,17.690000534057617,23.669948810682552,0.0160876817644425,1.7458198787998802,2021-07-22,51,3,9,36.20000076293945
36766900,17.200000762939453,23.473632914905163,0.0134777595938613,1.6637357918945055,2021-07-23,42,2,5,36.2599983215332
25396000,17.579999923706055,23.45732376353949,0.0141609039554277,1.670382354518058,2021-07-26,48,1,13,36.470001220703125
38988400,19.36000061035156,23.28063016405536,0.0136813391750185,1.646873919987362,2021-07-27,62,5,18,36.459999084472656
42908200,18.309999465942383,23.270670188019075,0.0144806730289638,1.6935559498621402,2021-07-28,70,5,31,36.40999984741211
41434200,17.700000762939453,23.50898844719072,0.015046937216128,1.6696907493141564,2021-07-29,63,4,9,36.810001373291016
52385300,18.239999771118164,21.89172513514609,0.0146704995362389,1.64855212902378,2021-07-30,35,7,5,36.52000045776367
47589900,19.459999084472656,20.580582511441406,0.0139661599201071,1.6145205738031292,2021-08-02,42,5,4,36.52999877929688
42169600,18.040000915527344,19.76092482331681,0.0144276667845593,1.6273343915865088,2021-08-03,52,1,4,36.93999862670898
52346400,17.969999313354492,19.94447540808731,0.0144503429648292,1.634894140156164,2021-08-04,46,2,3,36.630001068115234
37168200,17.280000686645508,20.26475681384459,0.0145051370752862,1.6367612894253425,2021-08-05,67,7,6,37.11000061035156
58081000,16.149999618530273,20.75120288337208,0.0147065352829896,1.6295048175189486,2021-08-06,44,8,9,37.86000061035156
48015600,16.719999313354492,20.50552123839834,0.0152466998772814,1.6300923484430478,2021-08-09,33,3,1,37.959999084472656
40907400,16.790000915527344,20.53255270946851,0.0155998225822269,1.6262376302739745,2021-08-10,35,1,6,38.36000061035156
48372100,16.170000076293945,20.669210603499767,0.0158604185920006,1.6267870915953933,2021-08-11,43,1,4,38.79999923706055
44566400,15.59000015258789,20.657119915535297,0.0154654663218127,1.6165765776896044,2021-08-12,29,5,6,38.869998931884766
43077200,15.449999809265137,20.752258701431657,0.0172250255455124,1.6848315352301195,2021-08-13,25,6,8,38.58000183105469
48011800,16.1200008392334,20.77268339186056,0.0163935928688919,1.6426435148796996,2021-08-16,22,2,6,38.47999954223633
52414800,17.90999984741211,20.291552808609467,0.0162525346214785,1.6245248892888813,2021-08-17,21,1,4,38.209999084472656
39550400,21.56999969482422,20.695402550257008,0.0144364587191228,1.5343582023248836,2021-08-18,15,7,4,37.7400016784668
48961300,21.670000076293945,19.85792713065741,0.0110059680803067,1.4251481216161863,2021-08-19,23,9,5,37.459999084472656
33898600,18.559999465942383,18.222773030917,0.0094572287194287,1.3767950966262876,2021-08-20,25,4,4,37.68999862670898
28807400,17.149999618530273,18.16195067819249,0.0085110795270077,1.3342810687566018,2021-08-23,14,3,2,38.0
37677300,17.219999313354492,17.875780353682508,0.0089439731554162,1.3375651132985136,2021-08-24,16,0,3,38.22999954223633
47904800,16.790000915527344,18.02350313157966,0.0097797040646842,1.3706906337197848,2021-08-25,28,3,2,38.68000030517578
38484300,18.84000015258789,18.12678364641957,0.0089823511272365,1.3282352224025646,2021-08-26,16,0,4,38.4900016784668
38511100,16.389999389648438,17.814360429319844,0.0060951338370628,1.1907859490047066,2021-08-27,26,6,7,39.0
30096500,16.190000534057617,16.065938068963398,0.0013162924754745,1.025489371067111,2021-08-30,26,2,9,38.45000076293945
49876200,16.479999542236328,14.759583184807036,-0.0007482232911959,0.951429635878324,2021-08-31,27,3,9,38.400001525878906
43976200,16.110000610351562,14.228453249719832,1.8019621150255124e-05,0.9736610901662466,2021-09-01,23,3,9,38.18000030517578
29611500,16.40999984741211,13.74180382602977,0.0032986040702097,1.0969174653918392,2021-09-02,33,4,8,38.310001373291016
34847500,16.40999984741211,13.944691184135412,0.0031603508676734,1.1041276549247077,2021-09-03,16,7,4,38.06999969482422
39214900,18.13999938964844,14.059910462135171,0.0042923690622255,1.1612275853076657,2021-09-07,28,1,8,37.84000015258789
32523900,17.959999084472656,14.09271047393733,0.0043365810128086,1.1626147646827514,2021-09-08,14,4,13,37.75
33421000,18.799999237060547,14.080517378189908,0.002107289157587,1.0686764038367018,2021-09-09,27,0,1,37.86000061035156
39350500,20.950000762939453,13.994684113679556,0.001556827681819,1.042162283800911,2021-09-10,59,18,14,37.58000183105469
40357300,19.3700008392334,14.080925037000188,0.0024313189692481,1.068213901738274,2021-09-13,16,11,20,38.0099983215332
45670600,19.459999084472656,14.722951929780065,0.0033252200125974,1.117507028178411,2021-09-14,53,12,41,37.5
36371300,18.18000030517578,14.632464837765452,0.002729518317908,1.088479240449443,2021-09-15,34,7,10,37.86000061035156
42630200,18.690000534057617,14.415225178594604,0.0013496816860715,1.0435850549313015,2021-09-16,23,6,2,37.75
82987200,20.809999465942383,14.035995443578765,-0.001518985287428,0.9478910315171634,2021-09-17,26,9,5,37.58000183105469
95008800,25.709999084472656,14.414735152930744,0.000913083729652,1.0568757362291457,2021-09-20,23,10,5,36.54999923706055
45837600,24.36000061035156,14.37286092222857,0.000169892539568,1.0413983249800125,2021-09-21,20,4,4,36.5
58347800,20.8700008392334,14.90054553272732,0.0013392402734119,1.0918564849858952,2021-09-22,19,10,5,37.11000061035156
71805000,18.6299991607666,16.22916007705794,0.0049093006596804,1.2144531414388655,2021-09-23,26,8,9,38.02000045776367
48066100,17.75,16.302762655753448,0.0057701501466296,1.2309708617859791,2021-09-24,21,2,3,38.220001220703125
58794500,18.76000022888184,16.644055587090943,0.0060369025877718,1.2104435464269243,2021-09-27,26,3,1,38.7400016784668
96152700,23.25,17.339822747309196,0.0040446796631765,1.1245178511349418,2021-09-28,24,3,5,38.09999847412109
49882500,22.559999465942383,17.218934570162997,0.0037631162858825,1.1144727867295618,2021-09-29,20,7,2,38.130001068115234
73319300,23.13999938964844,17.4657063735508,0.0048709331491992,1.1488313169039437,2021-09-30,19,2,3,37.52999877929688
70444000,21.100000381469727,17.946881296937907,0.0060606556947219,1.1862905402019286,2021-10-01,38,1,12,38.150001525878906
69772700,22.959999084472656,18.074692595927942,0.0059113638168259,1.1694049591293991,2021-10-04,42,6,1,37.81999969482422
56058400,21.299999237060547,18.778337963123604,0.0068106022006572,1.1998633084767134,2021-10-05,30,2,13,38.560001373291016
63405900,21.0,18.709126625238763,0.0056501991186195,1.1725820489860714,2021-10-06,22,4,7,38.59999847412109
53295600,19.540000915527344,18.48157340697851,0.0049155382253574,1.1515699237443124,2021-10-07,44,4,4,38.83000183105469
38607500,18.770000457763672,18.4604492878622,0.0047021034704534,1.1380679158744844,2021-10-08,23,5,5,39.02000045776367
50748300,20.0,18.31281951025466,0.0071170512183153,1.207620798768081,2021-10-11,23,2,6,38.630001068115234
58527700,19.850000381469727,17.850770888114845,0.0071306329161022,1.2088092530838686,2021-10-12,27,7,13,38.5099983215332
72105100,18.63999938964844,17.92900254671366,0.0065303827669575,1.1902776581724144,2021-10-13,42,21,15,38.290000915527344
51893500,16.860000610351562,18.461490519171907,0.0053729230735258,1.150301461172999,2021-10-14,64,5,5,38.93000030517578
58411100,16.299999237060547,18.89132942909229,0.0062200853958219,1.1669881665040576,2021-10-15,32,8,7,39.5099983215332
56312700,16.309999465942383,18.76166778072293,0.005793975477502,1.1523535228408648,2021-10-18,62,5,12,39.52000045776367
33082600,15.699999809265137,18.77824167901042,0.0057795801861166,1.1487374678460982,2021-10-19,38,2,15,39.90999984741211
44670200,15.489999771118164,18.812292361840186,0.0060142322137568,1.1643443615821722,2021-10-20,50,2,5,40.22999954223633
35067600,15.010000228881836,18.90474468731889,0.0054343661714965,1.1537264755255268,2021-10-21,55,7,11,40.060001373291016
41458200,15.43000030517578,18.98758075031658,0.0052769988847437,1.1382897031398045,2021-10-22,56,14,8,40.619998931884766
33121000,15.239999771118164,18.84008741387734,0.004316571388037,1.0981437444782456,2021-10-25,47,1,6,40.56999969482422
41586900,15.979999542236328,18.243225760044343,0.0043599017226102,1.1021213432724275,2021-10-26,68,3,6,40.59999847412109
62449500,16.979999542236328,18.96484228815404,0.0047508870036246,1.1318116199952226,2021-10-27,48,8,4,39.93000030517578
44566600,16.530000686645508,19.135282965735005,0.0050559163069295,1.151359980127881,2021-10-28,88,11,17,40.41999816894531
42092000,16.260000228881836,19.11869678250231,0.0038042575726944,1.1011473664906295,2021-10-29,84,33,23,40.2599983215332
37503800,16.40999984741211,17.488519302564796,0.0037153787481435,1.0988088516733805,2021-11-01,41,6,6,40.27999877929688
31436800,16.030000686645508,17.435892221495347,0.0028755895248908,1.0743147231992185,2021-11-02,55,5,5,40.380001068115234
42946800,15.100000381469728,16.98188439658565,0.000567393036588,0.9976203942221296,2021-11-03,55,4,4,40.52999877929688
48279700,15.4399995803833,16.355024162808572,-0.0007481640378337,0.972408696862788,2021-11-04,59,3,9,40.0
57866300,16.479999542236328,16.323211947610456,-0.0004331467723522,1.014941615213564,2021-11-05,39,6,5,40.02000045776367
32864600,17.219999313354492,15.97323506480562,0.0015738587138876,1.1037299329927983,2021-11-08,38,2,4,40.2400016784668
48420400,17.780000686645508,15.19279126872414,0.0016168815634985,1.1066419642248917,2021-11-09,46,1,8,40.02000045776367
60695100,18.729999542236328,15.222925250152224,-0.0003118059194273,1.0056356131756057,2021-11-10,39,9,5,39.95000076293945
31438900,17.65999984741211,14.300480485361373,-0.0016035110613447,0.9532897485475909,2021-11-11,30,1,4,40.060001373291016
39218800,16.290000915527344,13.651992024833923,-0.0005855723557674,1.0122512799998054,2021-11-12,30,9,7,40.150001525878906
30081100,16.489999771118164,13.305198166228664,-0.0032428736217112,0.9078920324611384,2021-11-15,30,1,1,40.150001525878906
32599500,16.3700008392334,12.261361126097826,-0.0033616922963597,0.905400907556864,2021-11-16,27,3,7,40.11000061035156
53557200,17.110000610351562,12.81488466731688,-0.0023352717402966,0.9615898354615592,2021-11-17,29,7,6,39.650001525878906
42990100,17.59000015258789,12.834959638691668,-0.0019946566890246,0.9993917916769538,2021-11-18,35,4,7,39.45000076293945
71858100,17.90999984741211,13.184461090915024,-0.0015727990002282,1.0278576075834192,2021-11-19,41,6,9,39.02000045776367
81965800,19.170000076293945,13.431733933998654,-0.0044457771328321,0.8730000148575787,2021-11-22,22,1,4,39.56999969482422
61571200,19.3799991607666,14.0344690519525,-0.0039834207499795,0.8590219926053354,2021-11-23,21,6,1,40.18999862670898
40410300,18.57999992370605,13.91592679435247,-0.0061575692566676,0.7743231034803032,2021-11-24,19,9,4,40.09999847412109
76492200,28.6200008392334,16.576046369222613,5.2920981325688815e-05,1.0666392493759247,2021-11-26,22,3,7,38.77000045776367
79316500,22.959999084472656,15.997360939394149,-0.0024481401342782,0.9726975948432804,2021-11-29,16,1,3,38.88999938964844
121263700,27.190000534057617,17.402416284773793,-0.0020583779367443,0.9998194604753506,2021-11-30,21,7,1,37.959999084472656
101946500,31.1200008392334,17.29344136139388,-0.0030695192825238,0.9647156893931562,2021-12-01,22,2,9,37.540000915527344
98076400,27.950000762939453,19.362009906126985,0.0014158739969887,1.112786239849893,2021-12-02,26,23,8,38.65999984741211
97178200,30.670000076293945,19.83793029893867,0.0015016775256625,1.1464796405698103,2021-12-03,33,5,4,38.02999877929688
69716600,27.18000030517578,19.926812776856504,0.0026150762615035,1.1794694009743196,2021-12-06,26,6,4,38.61000061035156
115475500,21.88999938964844,20.706061736148783,0.0015032766964429,1.1409199573420292,2021-12-07,39,7,8,39.29999923706055
53033200,19.89999961853028,20.735408585670783,0.0008905432077428,1.112645481353736,2021-12-08,28,4,11,39.09000015258789
45521100,21.57999992370605,20.21998559933077,9.925067647271396e-05,1.0739317575201974,2021-12-09,25,3,8,39.0099983215332
38900900,18.690000534057617,19.85300749747251,-0.0006113655423987,1.0491798351602413,2021-12-10,31,3,5,39.04999923706055
44343000,20.309999465942383,20.03578424898068,-0.0006728573961606,1.046375865765933,2021-12-13,43,4,10,38.630001068115234
51734400,21.88999938964844,20.141750923097817,-0.0013097230395186,1.0001007803348905,2021-12-14,37,8,8,38.86000061035156
70424900,19.290000915527344,20.147504187225746,-0.0033204636615683,0.933741021544929,2021-12-15,20,7,1,38.970001220703125
71156600,20.56999969482422,20.490987332361893,-0.0031646131954046,0.8882191612952363,2021-12-16,23,7,6,39.459999084472656
97654400,21.56999969482422,21.127173050528786,-0.0023559259474052,0.9333483051942524,2021-12-17,31,8,7,38.59000015258789
85242300,22.8700008392334,21.781099023274,-0.002181837088676,0.9578485348722118,2021-12-20,10,8,2,37.65999984741211
57667900,21.01000022888184,22.639374444580653,-0.0013602450815381,0.9823973522728824,2021-12-21,26,1,3,38.43999862670898
49702700,18.6299991607666,22.670201361691745,-0.0016189274818432,0.9881921705127136,2021-12-22,24,2,6,38.619998931884766
39057300,17.959999084472656,22.73954295542629,-0.0017128654004406,0.9888346596419358,2021-12-23,26,4,1,38.81999969482422
36120300,17.68000030517578,22.94423002779564,-0.0016825566109945,0.9879310254966788,2021-12-27,19,1,5,39.220001220703125
34055200,17.540000915527344,22.93139885255278,-0.0016588750058626,0.986780558061591,2021-12-28,40,1,8,39.2400016784668
27150500,16.950000762939453,22.931453899079585,-0.0015162736325238,0.9895842473476412,2021-12-29,22,6,6,39.18999862670898
